id,rainfall
2190,0.9820089914626198
2191,0.9799951150601355
2192,0.8763752778510476
2193,0.10840166768191974
2194,0.0652822007115753
2195,0.8251093991064837
2196,0.9060182611370714
2197,0.97371815729834
2198,0.9493449996736506
2199,0.8435547426289821
2200,0.9833465724532096
2201,0.11750574244094275
2202,0.9737790962286863
2203,0.973489064108436
2204,0.4125108533246658
2205,0.15253789851201938
2206,0.8283254316220245
2207,0.822433617115547
2208,0.07894764804473035
2209,0.0742511463366429
2210,0.0992253515512108
2211,0.20718922577480683
2212,0.737222660548794
2213,0.9792394221656708
2214,0.9194767728824942
2215,0.5401715709253806
2216,0.12641469349186002
2217,0.9796737745530065
2218,0.941053225805943
2219,0.5364419874644956
2220,0.957919756415188
2221,0.9643223465032584
2222,0.8926010331949088
2223,0.9647632555220713
2224,0.8943467196415108
2225,0.9646386509778576
2226,0.3589702957810571
2227,0.8967003742106333
2228,0.8800444160669455
2229,0.9085311575159111
2230,0.8552406657617702
2231,0.9036075843452943
2232,0.08184471048705255
2233,0.8925981543062113
2234,0.91813323908861
2235,0.21143446711659886
2236,0.31867448834335493
2237,0.977348383445072
2238,0.2956085775584733
2239,0.8479495108147179
2240,0.8855401533502866
2241,0.9805876868552789
2242,0.9514394427650321
2243,0.9710252575297623
2244,0.9815203643197931
2245,0.9701925581488627
2246,0.9627332872155102
2247,0.9168343553708408
2248,0.9243765078448807
2249,0.9660232278238731
2250,0.8765052366527564
2251,0.9676664213857364
2252,0.9446484537096772
2253,0.8769822078415201
2254,0.3224314382463983
2255,0.3318896169830408
2256,0.1614285336833756
2257,0.874343893374778
2258,0.8998014920599732
2259,0.27992068881616694
2260,0.9790589505704748
2261,0.9261417842786152
2262,0.9379443188464469
2263,0.9548119401452843
2264,0.969300535945814
2265,0.9162263939737523
2266,0.9474323961929222
2267,0.9401469618105388
2268,0.39474204785975625
2269,0.9803360125070043
2270,0.9147105860171943
2271,0.9707068458018683
2272,0.4024463433958204
2273,0.8835195680197335
2274,0.9297448099641249
2275,0.9531594561161981
2276,0.9594647887844492
2277,0.9169634900147691
2278,0.959235943849769
2279,0.9459821364447182
2280,0.9462801440036055
2281,0.9022054335802572
2282,0.9395244853435591
2283,0.9164128776802343
2284,0.9432580566664935
2285,0.9602487236116379
2286,0.9706510002553734
2287,0.925602925285589
2288,0.9116441642838908
2289,0.8615076481292301
2290,0.9716850528147019
2291,0.9196728968421316
2292,0.8501000527988525
2293,0.9540407959912734
2294,0.9354011261145563
2295,0.9431033197285688
2296,0.9602447009702302
2297,0.928044267551329
2298,0.9669040034034082
2299,0.8938375219710709
2300,0.9625659868989438
2301,0.7674039191087461
2302,0.8693636730000768
2303,0.9761321077207156
2304,0.9705862829340256
2305,0.9283363661489533
2306,0.9040391396762858
2307,0.9229749434614674
2308,0.9450066559213212
2309,0.9532651164618318
2310,0.6271312595151348
2311,0.8255697276587085
2312,0.8367340911106032
2313,0.32428113522583407
2314,0.8939476989956529
2315,0.6349374563814383
2316,0.966432523950461
2317,0.9581664820064306
2318,0.9627137013459242
