id,rainfall
2190,0.9812302160339873
2191,0.982980102557664
2192,0.8358844968264552
2193,0.09381499467400592
2194,0.05031652225101938
2195,0.814770028020874
2196,0.9254579218736239
2197,0.9741635858086208
2198,0.9498433993964365
2199,0.8802156775183952
2200,0.9823846130458204
2201,0.09670150212984943
2202,0.9772627061944756
2203,0.9688577124225469
2204,0.39797235963825606
2205,0.07292816778717415
2206,0.8355200025876152
2207,0.8187787505892197
2208,0.04251103521893936
2209,0.051625665156618046
2210,0.08419246056285679
2211,0.14800237410924477
2212,0.7556470961550811
2213,0.9820194377232282
2214,0.9119674108285442
2215,0.511363584756161
2216,0.10603440229095988
2217,0.9829611246079194
2218,0.9460705008374807
2219,0.4667308621002695
2220,0.9615164466538465
2221,0.9703739896626022
2222,0.8903585504536566
2223,0.9693966354063116
2224,0.8950602651401679
2225,0.9614715421709116
2226,0.2976843504297719
2227,0.9093851578048017
2228,0.8872558483545803
2229,0.9066462206187158
2230,0.884169162565592
2231,0.9074069775539435
2232,0.06735132706678194
2233,0.8983785448704525
2234,0.9305015075355993
2235,0.20354413594588977
2236,0.2329809265806607
2237,0.9766936675072504
2238,0.23095102049451102
2239,0.867865847098182
2240,0.8959963528367835
2241,0.9826295063831946
2242,0.9582507530217159
2243,0.9734649528306286
2244,0.9834900287544746
2245,0.9791767530911138
2246,0.9678412539958742
2247,0.9384893035168119
2248,0.9430517173641773
2249,0.9707221343475836
2250,0.8845142391073985
2251,0.9791720962579081
2252,0.9603435194850458
2253,0.8850576821870487
2254,0.27746902988998734
2255,0.3103158400036932
2256,0.13585210263416417
2257,0.8867495938580204
2258,0.8876155440225992
2259,0.21164944389933246
2260,0.9822539614291868
2261,0.925801632912057
2262,0.9409165781313465
2263,0.9674774388665957
2264,0.9764619775557466
2265,0.944081285708657
2266,0.9445618732403703
2267,0.9654960496979275
2268,0.35404927579466283
2269,0.9805912105629748
2270,0.9371284768101102
2271,0.9774243000685028
2272,0.34663931307786033
2273,0.8980793666756016
2274,0.9316357130932695
2275,0.9584618127662109
2276,0.9667812783628817
2277,0.9190893454335877
