id,rainfall
2190,0.978850388649546
2191,0.9820003913487125
2192,0.8778271146543845
2193,0.11267659996803134
2194,0.06640707563709697
2195,0.8384376466204995
2196,0.9090698407646448
2197,0.9708806622656159
2198,0.9382151788482547
2199,0.8151303459967826
2200,0.9836948576308997
2201,0.12746591543560576
2202,0.9739048799791641
2203,0.9716329619210153
2204,0.41286725800237356
2205,0.17382130712200297
2206,0.8077851769228562
2207,0.8185316572364539
2208,0.07951733483139586
2209,0.07749558607440411
2210,0.10599371432612835
2211,0.21264570357728343
2212,0.731677980946255
2213,0.9782729186162952
2214,0.9214513053033375
2215,0.5376900421859482
2216,0.13915923794973245
2217,0.9795721662698521
2218,0.9398188127545234
2219,0.5414272013992876
2220,0.9594582525645856
2221,0.9634579163625274
2222,0.893364770964457
2223,0.9715080941838395
2224,0.8884860888122118
2225,0.964568501917816
2226,0.3677434030897429
2227,0.8946396940405771
2228,0.8834413675045291
2229,0.9082265200114508
2230,0.8517859294479407
2231,0.9018672455341258
2232,0.09046028834631738
2233,0.8896935961804996
2234,0.9112960342975082
2235,0.232543788561809
2236,0.30347279997579285
2237,0.9793429825679706
2238,0.2935258914761781
2239,0.8227508492021242
2240,0.8707618224274813
2241,0.982453929848938
2242,0.9502813694838663
2243,0.967541768087864
2244,0.9814414369245309
2245,0.9725246334069744
2246,0.9675730343198892
2247,0.931758878703556
2248,0.9201464530496432
2249,0.9682735795765673
2250,0.8871067787764635
2251,0.9675257939824944
2252,0.9495359446748907
2253,0.8853611742939431
2254,0.32265874617990153
2255,0.345658095879544
2256,0.1791244870870871
2257,0.8667412823002738
2258,0.8990930283869315
2259,0.2858826943917268
2260,0.9807699979068573
2261,0.9262091403460463
2262,0.9432704776376357
2263,0.9516282004613085
2264,0.9702353014380514
2265,0.9113985165289298
2266,0.9531713828492189
2267,0.9421788926681074
2268,0.38559464160475304
2269,0.9811212066393497
2270,0.9055374094726454
2271,0.9715475837449181
2272,0.40109745478942677
2273,0.8790159359067357
2274,0.934097638336582
2275,0.9554853859754074
2276,0.9583750402856819
2277,0.9221448006322995
2278,0.9633366504509455
2279,0.9480457062193156
2280,0.947473485528992
2281,0.9028288168521343
2282,0.9416790799809093
2283,0.9116689627018724
2284,0.943792149281158
2285,0.9590862498896762
2286,0.968565268799097
2287,0.92753263409839
2288,0.916817043207443
2289,0.8504027122415759
2290,0.9731120704047527
2291,0.9229665992994819
2292,0.8518858695028657
2293,0.9523472633241507
2294,0.9327457062442521
2295,0.9430395064274488
2296,0.9625908130300647
2297,0.9330846420176206
2298,0.9676013928178939
2299,0.8944447355858962
2300,0.9638728665376957
2301,0.7617661561654034
2302,0.8725410074219676
2303,0.9745704018760191
2304,0.9704768028567164
2305,0.9280323443593957
2306,0.9083232053384241
2307,0.9243528802592337
2308,0.9433748605229654
2309,0.9515403004407031
2310,0.6197889488770992
2311,0.8174708861746721
2312,0.8292806433754928
2313,0.34187744777322887
2314,0.9021202688602438
2315,0.6473484913296378
2316,0.9678685299282086
2317,0.9613104312392778
2318,0.964694395112036
2319,0.9358057968309267
2320,0.9568435042101597
2321,0.9557141360980312
2322,0.7194332482925383
2323,0.9326842024441865
2324,0.933854732535644
2325,0.8878980101641524
2326,0.9621475198272722
2327,0.9257130227384749
2328,0.959601237835949
2329,0.9603059374381091
2330,0.9656105938918818
2331,0.7083281984610684
2332,0.2524938619224474
2333,0.9504875188736113
2334,0.963127756775139
2335,0.9474377311227205
2336,0.9710353429308755
2337,0.2691178935217542
2338,0.928080836598462
2339,0.5833265872816953
2340,0.852943844312401
2341,0.9305125225701579
2342,0.9412182097865428
2343,0.32991875599566867
2344,0.9054139523830489
2345,0.8265256080374528
2346,0.6449169842248508
2347,0.856222856093784
2348,0.9231532872847167
2349,0.9430880884585747
2350,0.9233948319422146
2351,0.904637672649619
2352,0.33125255641401063
2353,0.37325355569673263
2354,0.22020611231843837
2355,0.5284677967859043
2356,0.9152604194063101
2357,0.8984770404689121
2358,0.9641420271176361
2359,0.3247321813355387
2360,0.9129909734824818
2361,0.6242579026250651
2362,0.9559439130274701
2363,0.48856843743469264
2364,0.9434911026748934
2365,0.9626281151649677
2366,0.9430891946291731
2367,0.9573692153564259
2368,0.9571671825444279
2369,0.8271670356931116
2370,0.9484595228463678
2371,0.9472622496227473
2372,0.33769890047308665
2373,0.9275810396877898
2374,0.553976063175917
2375,0.6070158784393571
2376,0.3314023528397405
2377,0.9131076171984176
2378,0.9685575614786568
2379,0.8819365386551047
2380,0.916385006292102
2381,0.8820041641924585
2382,0.756469502231113
2383,0.24285014092955395
2384,0.4715439253381581
2385,0.4603793121781383
2386,0.2096566196526609
2387,0.629156329366031
2388,0.8553046264772916
2389,0.19441797216937864
2390,0.20883909518648253
2391,0.8519103633010102
2392,0.40884832803797033
2393,0.8097262543292543
2394,0.9237218720949251
2395,0.4254916302987153
2396,0.9246723849047789
2397,0.9179969438017331
2398,0.70057733082013
2399,0.5663839478488125
2400,0.8611410171984842
2401,0.6232334549840497
2402,0.87243394892216
2403,0.8603804672197307
2404,0.930078584941096
2405,0.8869230145367043
2406,0.9026658970401923
2407,0.8885699280326534
2408,0.11321136690886545
2409,0.94808717844203
2410,0.5819380098257448
2411,0.9583034932672856
2412,0.9632815745397112
2413,0.8678533432500769
2414,0.9430842129997922
2415,0.3177065124139556
2416,0.881043313276219
2417,0.9096416297647422
2418,0.8455605109181014
2419,0.46923812195440845
2420,0.4230884837746816
2421,0.4656486967181412
2422,0.9586895725608127
2423,0.9495046880543238
2424,0.9615473793876738
2425,0.17275916033063896
2426,0.3087471807703223
2427,0.4533607773820779
2428,0.8733441428614014
2429,0.43543070124047945
2430,0.9109707975212052
2431,0.9300955945133379
2432,0.9454460355330568
2433,0.49047125889369203
2434,0.9768453925111915
2435,0.9275387519497262
2436,0.8597935985444475
2437,0.5515568472503883
2438,0.9369738765000661
2439,0.8456879693314874
2440,0.756301286389767
2441,0.9523523029677732
2442,0.7720727835799026
2443,0.45901600407175613
2444,0.8960581628485522
2445,0.9392119727421866
2446,0.9476257271933256
2447,0.9206419777027582
2448,0.9562615746977484
2449,0.2546273593938586
2450,0.9563382515673776
2451,0.9599970644998272
2452,0.9401597010063005
2453,0.9509138583847659
2454,0.9289967980218474
2455,0.3906338365161762
2456,0.34041337755810525
2457,0.8527529033261058
2458,0.9056703034931617
2459,0.5519290359956451
2460,0.49683390023458696
2461,0.9635797978178677
2462,0.7991263746323943
2463,0.5413899640517831
2464,0.8683125885571787
2465,0.946428035786087
2466,0.5394215898022722
2467,0.3553326726701183
2468,0.2275831715654053
2469,0.7064735243631373
2470,0.21352584001431626
2471,0.23742422729366935
2472,0.8694562888173906
2473,0.3007168529351256
2474,0.18032427973054121
2475,0.25033356770544746
2476,0.73511738904296
2477,0.9200191314535351
2478,0.8677970842844245
2479,0.6254291151793975
2480,0.9345927299187822
2481,0.910707485332052
2482,0.8603335581663558
2483,0.9038138273895491
2484,0.8127906950251458
2485,0.9348642536094457
2486,0.8901843405460421
2487,0.940523670533166
2488,0.8760158200635226
2489,0.9126707209922773
2490,0.9142796105802652
2491,0.33953529316416475
2492,0.8801294339145909
2493,0.8127075617176578
2494,0.9265073035991269
2495,0.9509930297229031
2496,0.904014094795842
2497,0.520506032948137
2498,0.9382323974933254
2499,0.4162747982633951
2500,0.41366214108329225
2501,0.9299330049601309
2502,0.10881066931388363
2503,0.8893806907862453
2504,0.8993576952632811
2505,0.7487338363502517
2506,0.9608969602289588
2507,0.9494903698017867
2508,0.9500892389303874
2509,0.18080780018623624
2510,0.8131036266316499
2511,0.8776553564220401
2512,0.8848651602178327
2513,0.9414095944167702
2514,0.9443470610777833
2515,0.933279205491993
2516,0.908718469679074
2517,0.8877700450016153
